InspectionID,ReviewText
72205,"Qanto a maquina de tosa recebi super rapido,porem fiz junto na mesma data o pedido do cortador de unha.O qual foi cobrado na mesma fatura com o mesmo cartão de crédito,porem até a presente data não."
72207,Poderia entregar mais rapido
72212,nononono
72224,Falha na entrega  Comprei dois produtos e só entregou um.
72228,ATRASO NA ENTREGA ATRASO NA ENTREGA
72230,"Algo aconteceu errado, pois não recebi estes itens. Contudo, já recebi outros itens que comprei na mesma ocasião.
Aguardo um retorno."
72236,Nao tenho o q dizer agora
72237,A bolsa de cozimento rápido não foi entregue e no site consta q foi enviado os dois produtos!
72243,"O produto foi entregue no último dia do prazo, ótimo produto."
72245,Não recebi o produto
72250,Esperando solução!
72259,Ultimamente estão atrasando muito as entregas
72260,não foi entregue no prazo sem conseguir acessar a área de cancelamento do pedido
72263,"Produto ainda não foi entregue, por isso não tenho condições de opiniar."
72272,"Paguei pelo Kit completo:shampoo,condicionador e ativador de cachos e recebi apenas o ativador de cachos,isso tá errado"
72280,Faltou 1 peça
72293,"Preciso até o dia 20 de fecereiro da compra, pois meu fulho vai nascer e a data era dia 9 da entrega"
72297,A bolsa tira colo naltika não veio
72304,Comprei o produto em 20/02/2017; o prazo para entrega era até 17/03: hoje é 21/03 e ainda não recebi.
72307,Vocês deveria não cobrar a taxa de entrega pois eu tive que ir retirar o produto no correio. No qual eu tive que pagar 15 reais de Uber para ir retirar e mais 12 reais para voltar para minha casa
72310,Não recebi o produto da targaryen e já foi debitado do meu cartão de crédito. Quero meu dinheiro de volta !
72311,"Reclamação em relação a d Está mercadoria foi pedida duas vezes por engano. Pedi o cancelamento de um deles, porém não foi efetivado e não me deram resposta. Resultado estou com 6 peças idênticas do produto.
Fiquei indignada."
72318,"O produto chegou mal embalado, caixa rasgada e molhada, possui defeitos na costura e tem um péssimo ajuste no banco do veículo (Voyage G6). Não recomendo!!"
72320,não reconmendo Demora na entrega
72330,Estou extremamente insastifita até agora meu protudo não chegou e Nei mim manda fala nada a respeito disso não pensava que era asi
72335,"Não gostei, pois não chegou devido alguns problemas. 
Quero meu dinheiro de volta."
72369,"Meu produto não foi entregue, sem me da nenhuma informação. Cancelaram meu pedido sem me informar de nada.Nao gostei"
72373,"Sempre comprei pela lannister.com e nunca tive problemas. Desta vez, acredito que a transportadora deixou a desejar, mas quem deve resolver o meu problema é a lannister.com."
72374,Comprei um cartucho com especificações originais CANON e recebi um cartucho recarregado.
72393,"O cartucho preto funcionou corretamente na impressora, mas o cartucho colorido veio sem tinta amarela. Como devo proceder ?"
72409,"Pessimo, uma estafa!!! Comprei cartuchos originais e recebi cartuchos recarregaveis piratas!!!! Um engano total!!! Ademas da demora que foi de mas de 1 mes.... nao recomendo para ninguem.... ruim dema"
72410,Tudo em ordem.
72413,Estou aguardando posicionamento da empresa.
72414,Produto veio quebrado
72419,Não recebi esse produto.. e sem previsão de chegar..
72425,"Pedi a devolução, pois o produto veio errado"
72429,"O vendendor entrou em contato comigo dizendo que seria entregue em 3 dias. produto foi parar no correios com prazo de 15 dias. Sem comunicar, sem nada, pessimo profissionalismo da empresa. não cumpre."
72444,Demora muito. Timha a ser mais rapido
72448,Nao entrega
72464,"Comprei Capa + Película de Vidro Zenfone 4 Selfie ZD553kl 5.5.mas só mim entregaram a película, pediram mais 10 dias para entregarem a capa,ainda não deu os 10 dias,estou na expectativa."
72475,"Aguardando a entrega, pois preciso do produto"
72478,Triste Adorava comprar neste site!!$
72480,Faltou informação se o produto era composto com lâmpada
72485,Regular Queria meu pedido conforme ilustrado na figura para mim viria a torneira elétrica conforme a ilustração......
72488,Entrega feito muito rápido
72491,Ótimo
72493,Boa tarde recebi o pedido incompleto veio faltando a luminária grande de 50 cm preto brilhante estou aguardando o produto .espero o mais rápido possível. obrigado
72514,A EMPRESA NÃO ENTREGOU MEU PRODUTO. ESPEROU PASSAR 20 DIAS PARA AVISAR QUE NÃO TINHA PEÇAS DISPONÍVEIS PARA VENDA. TENHO MAIS DE UMA SEMANA AGUARDANDO ESTORNAREM A COMPRA NO CARTÃO.
72533,"Não gostei da primeira compra que fiz , pois veio faltando 8 metros de cabo , pois comprei 100 MTS e só veio 92 MTS , e reclamei e ainda não resolveram meu problema e me sinto lesado pela a lannister"
72545,Mais o menos  Achei fraco
72559,Não entendi pq ate agora não recebi o produto
72569,"Achei o produto mal acondicionado na embalagem. Chegou todo deformado.. bem diferente da foto do site. Mal Acabamento
Nao gostei"
72572,"Disseram que entregaram meu pedido em 30///2017 e não entregaram, quero meu dinheiro de volta."
72573,Top
72576,"Péssimo  Estou super chateada com as Lojas Americana,pois fiz meu pedido mês passado e até hj não me entregaram e a entrega era até o dia 07/05."
72586,"Boa tarde.

Recebi o produto sem funcionalidade e solicitei a devolução.

Mas não estou tendo retorno."
72595,"anunciam produto que nao tem em estoque, não comunicam, não dao satisfação...pessimo vendedor"
72599,Bom
72630,"Comprei duas tesouras fio navalha sendo uma desfiadera ,chegou tudo certo mais abri a maecadoria oque estava dentro era outro produto um navalhete e a nota fiscal estava toda errada tbm .quero cancela"
72631,Não entregue Não entregou o pedido até hoje.
72646,"sempre comprei na lannister , mas desta vez o perceiro deles nao entregou o produto, falou que era area de risco , deixou no correio quando chegou o aviso na sexta a tarde nao dava tempo de pegar"
72654,o produto não chegou
72668,comprei três luminárias e só foi entregue até o momento uma!
72675,Produto Não Entregue
72677,Quero saber se foi cancelada só isso!
72681,Nao recebi um dos produtos. o pedido veio incompleto!
72682,"O produto é o que eu pedi, chegou muito rápido, mas não era bem o que imaginava do produto"
72694,"NÃO ENVIARAM O PRODUTO E NINGUÉM ME DEU JUSTIFICATIVA, NEM PREVISÃO E NO SITE DO stark ESTAVA CONSTANDO COMO ENVIADO. HOUVE FALHA DO stark NISSO"
72697,Tá faltando a capa anti poeira do Xbox one só entregou a capa de silicone para controle.
72698,"Boa tarde !
Bom recebi um produto mas não sei nem para que serve. Era para ser uma navalhete de barbear mas não é, não estou satisfeito com o que eu recebi."
72715,"Não tenho como avaliar, não recebi nada ainda"
72717,Não recebi o produdo  Data prevista de entrega era dia 10/08 é ainda não recebi.
72719,produto bom... mas o vendedor demorou a responder e avançar nos passos da compra atrasando a entrega da mesma.
72728,"Eu comprei duas e so foi entregue uma.
Ainda estou aguardando a solução do problema pq eu paguei por duas e so recebi uma."
72733,"O prazo de entrega, pela loja foi até o dia 05/03/2018. Ainda não recebi o produto. Li várias reclamações de atrasos desta loja....quem sabe chega....."
72737,Ainda não recebi o produto é consta no sistema como entregue.
72744,"Insatisfeita Comprei na cor amarelo, entregaram na cor rosa."
72761,Ainda agreo a entrega
72771,Um dos cubos veio danificado(tipo amassado)
72773,recebi um produto que não tem nada haver.
72777,"Pedido chegou incompleto Pedido chegou incompleto, abri um chamado e disseram resolver em 48 horas, porém ja ultrapassou o prazo"
72778,"Entrega nao foi feita , pedsimo atendimento . E nao fazem estorno"
72782,Não recebi o produto e também não tive reembolso
72783,"Aperfeiçoar o produto As focinheiras n°s 01, 02 e 03 são ineficientes, pois o velcro está na ponta do tecido, ficando muito frouxa e o gato retira com muita facilidade, mesmo a n° 01. Precisa colocar mais velcro."
72790,Falta 1 lustre Entregaram só 1 lustre e ficou faltando o outro
72792,"A demora da emissão da nota fiscal
Após o pagamento não é aceitável"
72793,"Comprei um toner samsung, paguei em 04/10/2016 e até hoje não recebi."
72797,Muito bom
72799,"Até hoje não aparece nem o rastreio no site da loja, cadê meu produto?"
72802,Faturou e não recebi!
72818,"não recomendo O produto foi entregue corretamente, e até antes do prazo, porém, a sua qualidade é bem inferior ao esperado."
72822,Poderia ser um prazo menor de entrega
72825,"bom O produto é bom, mas recebi cor diferente da cor que eu queria e ainda não consegui trocar."
72828,"Tamanho  Faltou tamanho na descrição, acho q veio faltando peças, pois é muito baixa"
72830,Tem mais de um mês que fiz o pedido e ainda não recebi!
72832,Ainda não recebi todos os produtos
72840,O produto veio sem a embalagem
72845,Recomendaria com ressalvas... O prazo é muito longo pra entrega.
72850,Produto bom e entrega antes do prazo.
72856,Produto não é bom pois não faz nenhum efeito na sombrancelhas. Não recomendo
72860,"O produto chegou com pouco de atraso, mas em perfeitas condições."
72863,Impossível usalo
72865,"uma vergonha de atrazo desmarcaram a entrega varias vezes e nao me entragrao nada e nem deram nenhuma satisfação. to toltalmente arrependida de ter comprado, e pretendo nunca mais comprar nada no site"
72867,Conforme já relatei anteriormente o produto adquirido veio pela metade. Comprei dois kits de 4 unidades cada e só recebi um kit com 4 unidades.
72871,Meu produto nem até a minha casa chegou e não me mandaram nenhuma informação sobre qual correio o mesmo se encontra!!!
72873,"O prazo para entrega era até 14/12/2017,e até ontem,18/12,não foi entregue. A loja não cumpre o prometido, mesmo com o produto já pago."
72874,"Produto com defeito Produto com boa qualidade, mas no encaixe dos botões de volume não encaixou os botões, tive que cortar os encaixes."
72876,"Comprei dois pendentes e até agora não chegou, já passou dos 12 dias de prazo e nada, segundo o que informaram é que o correios irá entregar no prazo de 5 dias.. já se passaram 3 dias e nada ate ago"
72879,Não veio violeta e sim azul !!!
72883,"Eu recebi outro produto que é inferior, mas vou ficar mesmo assim, porque o valor do produto é baixo, e não vale a pena fazer a devolução, por causa do transtorno de ir no correio e aguardar resposta!"
72894,Um verdadeiro descaso com o cliente. Mandei e-mail duas vezes para a loja e até agora não recebi nenhuma resposta. Nem telefone para contato é fornecido! Não recomendo nada que vem dessa loja.
72895,"produto bom, só não pode colocar muita roupa"
72902,...
72920,"Veio uma falsificaçao do Moto G5 plus, com o lacre da caixa rompido, sem manual, sem termo de garantia da Motorola, selos da anatel falsos, IMEI clonado, design do celular todo errado. Não recomendo!"
72921,"O MEU PEDIDO AINDA ESTÁ COM O STATUS OCORRÊNCIA NA ENTREGA, ELE NÃO ME INFORMARAM O MOTIVO E TAMBÉM NÃO RESPONDERAM MEU EMAIL, ERA PARA TER CHEGADO NO DIA 11 E AINDA NÃO CHEGOU"
72923,A ENTREGA FOI ESTAVA AGENDADA PARA O DIA 20/03/18 E HOJE JA É 22 E NADA DA ENTREGA.
72925,Frete caríssimo
72926,"Recebo 2 kits de Ômega 3 e comprei 4. No mesmo pedido tinha 1 kit de magnésio dimalato, que não foi entregue."
72932,Avaliacao geral Na minha opiniao o rastreamento de uma mercadoria nao foi satisfatorio. Nao era atualizado com frequencia.
72936,recomendo
72941,Comprei dois kits recebi um o outro ainda não estou aguardando.
72962,o produto não foi entregue
72963,Regula Meu produto chegou pela metade Ainda estou aguardando o restante
72969,"O produto não foi entregu Somente as prateleiras foram entregues 
A mesa e a cadeira não"
72983,O produto ainda não foi entregue.
72984,"não Recebi meu produto , ninguém entrou em contato comigo para me explicar o porque e quais as providências a serem tomadas, solicito informações urgente"
72994,"Não credito todo o erro ao fornecedor.
A baratheon também tem responsabilidade. Comprei na baratheon. Obrigada."
